student_id,cycle,adaptive_activity,static_activity,adaptive_estimated_gain,static_estimated_gain,adaptive_simulated_gain,static_simulated_gain,adaptive_cumulative_gain,static_cumulative_gain,difference
10622,10,Application Exercise,Application Exercise,3.733458476036124,3.733458476036124,23.535722232931725,23.535722232931725,557.3403695927627,557.3403695927627,0.0
10500,10,Application Exercise,Application Exercise,4.578033515875035,4.578033515875035,32.52235009677624,32.52235009677624,812.4982962032534,812.4982962032534,0.0
10371,10,Application Exercise,Application Exercise,4.770526110626406,4.770526110626406,39.23280673379156,39.23280673379156,965.7801667527382,965.7801667527382,0.0
10199,10,Application Exercise,Application Exercise,4.423271438027369,4.423271438027369,34.46613104510926,34.46613104510926,828.2849666707328,828.2849666707328,0.0
10688,10,Advanced Practice,Advanced Practice,5.632777659886268,5.632777659886268,63.08710979072621,63.08710979072621,1569.1873837091937,1569.1873837091937,0.0
10585,10,Application Exercise,Application Exercise,6.145892969064203,6.145892969064203,56.83721817790575,56.83721817790575,1410.4618023735297,1410.4618023735297,0.0
10902,10,Concept Review,Concept Review,5.211222390222434,5.211222390222434,50.86153052857096,50.86153052857096,1254.6718031531136,1254.6718031531136,0.0
10060,10,Application Exercise,Application Exercise,5.67892271175285,5.67892271175285,62.967895027915596,62.967895027915596,1572.7743560354681,1572.7743560354681,0.0
10329,10,Application Exercise,Application Exercise,4.448387511293662,4.448387511293662,32.88248048348275,32.88248048348275,784.9893845658383,784.9893845658383,0.0
10097,10,Application Exercise,Application Exercise,6.31226207510478,6.31226207510478,77.96906115169425,77.96906115169425,1902.696043301651,1902.696043301651,0.0
10313,10,Concept Review,Application Exercise,5.910589510954914,5.920606152469156,69.79224094535562,69.91051744835579,1688.547874925104,1686.701433473262,1.8464414518421108
10975,10,Application Exercise,Application Exercise,5.0189221000120074,5.0189221000120074,36.618055641687604,36.618055641687604,878.3398986711297,878.3398986711297,0.0
10300,10,Advanced Practice,Advanced Practice,7.482712716411074,7.482712716411074,118.52616942795142,118.52616942795142,2951.150399275825,2951.150399275825,0.0
10278,10,Application Exercise,Application Exercise,3.937977104976718,3.937977104976718,20.351465678519677,20.351465678519677,483.1976253336168,483.1976253336168,0.0
10925,10,Concept Review,Concept Review,2.866089935453818,2.866089935453818,19.076694610380613,19.076694610380613,460.57986510219854,460.57986510219854,0.0
10602,10,Practice Questions,Practice Questions,0.7035935996755973,0.7035935996755973,1.0356897787224792,1.0356897787224792,26.473849565065095,26.473849565065095,0.0
10440,10,Concept Review,Concept Review,6.5500572309858995,6.5500572309858995,83.31672797814065,83.31672797814065,2063.78315017155,2063.78315017155,0.0
10838,10,Concept Review,Concept Review,3.9304463582669342,3.9304463582669342,26.915696661411964,26.915696661411964,650.2384645175199,650.2384645175199,0.0
10571,10,Application Exercise,Application Exercise,4.207861283045563,4.207861283045563,24.977864576158463,24.977864576158463,594.8546415528185,594.8546415528185,0.0
10880,10,Application Exercise,Application Exercise,5.417580843834188,5.417580843834188,44.55418485969237,44.55418485969237,1071.612986534526,1071.612986534526,0.0
10262,10,Application Exercise,Application Exercise,6.104688813574567,6.104688813574567,60.26548796760813,60.26548796760813,1461.7325337437346,1461.7325337437346,0.0
10579,10,Concept Review,Concept Review,3.364330399994109,3.364330399994109,19.00173809916673,19.00173809916673,457.9351619519411,457.9351619519411,0.0
10024,10,Critical Thinking Activity,Critical Thinking Activity,6.9977789149189515,6.9977789149189515,97.18515357039439,97.18515357039439,2418.0895804380357,2418.0895804380357,0.0
10031,10,Concept Review,Concept Review,3.9745583719748185,3.9745583719748185,14.24481720515775,14.24481720515775,351.02402795683696,351.02402795683696,0.0
10618,10,Critical Thinking Activity,Critical Thinking Activity,2.9349321308446674,2.9349321308446674,19.86362066155671,19.86362066155671,497.2826539768762,497.2826539768762,0.0
10011,10,Application Exercise,Application Exercise,3.43379869161092,3.43379869161092,16.482233719732417,16.482233719732417,388.5914615310744,388.5914615310744,0.0
10222,10,Application Exercise,Application Exercise,5.614465966172116,5.614465966172116,53.359884542499785,53.359884542499785,1292.1489688392792,1292.1489688392792,0.0
10821,10,Critical Thinking Activity,Advanced Practice,4.5222688409884135,4.521479115570511,42.97964306475388,42.97213751438213,1082.2427317219685,1081.1872654934978,1.0554662284707774
10297,10,Application Exercise,Application Exercise,5.623988239283189,5.623988239283189,56.8697690756316,56.8697690756316,1388.5138087448174,1388.5138087448174,0.0
10055,10,Application Exercise,Application Exercise,5.070832075792229,5.070832075792229,55.6574528638955,55.6574528638955,1335.5350928506443,1335.5350928506443,0.0
10543,10,Concept Review,Concept Review,5.821808432008757,5.821808432008757,65.85629698288307,65.85629698288307,1636.4318999429236,1636.4318999429236,0.0
10210,10,Application Exercise,Application Exercise,4.225565933981093,4.225565933981093,26.435140482985716,26.435140482985716,629.6774395853284,629.6774395853284,0.0
10605,10,Advanced Practice,Advanced Practice,4.572546627619562,4.572546627619562,41.62846449784849,41.62846449784849,1037.8810312044677,1037.8810312044677,0.0
10693,10,Concept Review,Application Exercise,5.380756962059578,5.356766756798318,56.47642507377732,56.22462387935514,1352.4450432772712,1351.78388208493,0.6611611923412966
10663,10,Advanced Practice,Advanced Practice,5.27650881852326,5.27650881852326,57.914960792111295,57.914960792111295,1442.5831216656836,1442.5831216656836,0.0
10867,10,Concept Review,Concept Review,5.866496069834083,5.866496069834083,68.23908228431006,68.23908228431006,1678.6646207371846,1678.6646207371846,0.0
10071,10,Application Exercise,Application Exercise,6.110076044038145,6.110076044038145,54.74628135458178,54.74628135458178,1355.5289528588544,1355.5289528588544,0.0
10544,10,Practice Questions,Practice Questions,2.890383920912475,2.890383920912475,15.769934672498465,15.769934672498465,395.53744272060027,395.53744272060027,0.0
10108,10,Application Exercise,Application Exercise,4.9596634819792005,4.9596634819792005,46.02567711276698,46.02567711276698,1133.8522265341196,1133.8522265341196,0.0
10494,10,Concept Review,Concept Review,5.235215703967889,5.235215703967889,39.28505864257504,39.28505864257504,961.3255883060564,961.3255883060564,0.0
10591,10,Application Exercise,Application Exercise,7.655532214638109,7.655532214638109,102.15542187213094,102.15542187213094,2481.6127148218484,2481.6127148218484,0.0
10742,10,Application Exercise,Application Exercise,5.587856482105175,5.587856482105175,57.30905608047067,57.30905608047067,1379.829338200042,1379.829338200042,0.0
10293,10,Concept Review,Application Exercise,4.5825428429592066,4.505448418122003,44.652297461794504,43.9010893861808,1077.2273461452685,1075.0347546443359,2.192591500932622
10290,10,Application Exercise,Application Exercise,4.178033395374723,4.178033395374723,23.864926754380424,23.864926754380424,589.5235427313892,589.5235427313892,0.0
10653,10,Concept Review,Concept Review,6.633912119076384,6.633912119076384,80.0315158045375,80.0315158045375,1982.5132316798042,1982.5132316798042,0.0
10040,10,Application Exercise,Application Exercise,5.488282720057771,5.488282720057771,51.985013924387204,51.985013924387204,1255.9103940055697,1255.9103940055697,0.0
10590,10,Advanced Practice,Advanced Practice,4.360003013684386,4.360003013684386,39.4841872919258,39.4841872919258,985.0020364807402,985.0020364807402,0.0
10308,10,Application Exercise,Application Exercise,3.93467128337348,3.93467128337348,23.419163478638957,23.419163478638957,557.139334325571,557.139334325571,0.0
10680,10,Application Exercise,Application Exercise,5.765362006027264,5.765362006027264,54.2405257527045,54.2405257527045,1347.0862617301552,1347.0862617301552,0.0
10067,10,Application Exercise,Application Exercise,5.988782477939965,5.988782477939965,72.72777441210295,72.72777441210295,1816.327057014384,1816.327057014384,0.0
10276,10,Concept Review,Application Exercise,6.000144110636836,6.188379006856937,75.55381464113904,77.92406845434255,1867.574326752264,1882.0847969432916,-14.510470191027707
10068,10,Concept Review,Application Exercise,3.8707303265567736,3.8585892542817057,27.86925835120877,27.781842630828283,659.0545977913298,658.9671820709493,0.08741572038047707
10319,10,Critical Thinking Activity,Critical Thinking Activity,2.7680554649189792,2.7680554649189792,19.841421572539243,19.841421572539243,498.58351337624447,498.58351337624447,0.0
10549,10,Application Exercise,Application Exercise,4.125214755794868,4.125214755794868,20.923089241391573,20.923089241391573,497.8448435050006,497.8448435050006,0.0
10999,10,Concept Review,Critical Thinking Activity,5.793466485358925,5.744295728024843,75.08332565025168,74.44607263520197,1861.2568421686942,1858.6601040927012,2.5967380759930165
10715,10,Concept Review,Advanced Practice,2.984548189829132,2.9107644015166247,18.719086246608317,18.25631432631227,474.42317244586604,473.5155825071409,0.9075899387251525
10754,10,Advanced Practice,Advanced Practice,2.350532711132722,2.350532711132722,14.479281500577567,14.479281500577567,376.029646289381,376.029646289381,0.0
10328,10,Concept Review,Application Exercise,2.9053668253391356,2.9027026949033368,11.946868385794525,11.935913481442523,278.6423416754087,278.5696669257218,0.07267474968693932
10383,10,Application Exercise,Application Exercise,6.85469410946008,6.85469410946008,82.58535463077504,82.58535463077504,2061.582483653594,2061.582483653594,0.0
10452,10,Application Exercise,Application Exercise,6.235330661983628,6.235330661983628,63.94955126930409,63.94955126930409,1542.9638430147238,1542.9638430147238,0.0
10523,10,Application Exercise,Application Exercise,4.365676927324451,4.365676927324451,29.337348951620307,29.337348951620307,697.2490135674841,697.2490135674841,0.0
10219,10,Practice Questions,Practice Questions,3.4100439499076223,3.4100439499076223,24.061270110548186,24.061270110548186,599.9703773627222,599.9703773627222,0.0
10788,10,Practice Questions,Application Exercise,4.397513339289201,4.4072198225654144,41.02000442888967,41.11054650489018,1026.3940179142508,1026.481737139885,-0.08771922563414591
10437,10,Application Exercise,Application Exercise,4.198477181993151,4.198477181993151,26.40002452037293,26.40002452037293,628.6612360003536,628.6612360003536,0.0
10765,10,Advanced Practice,Advanced Practice,2.870546049719091,2.870546049719091,16.901775140746008,16.901775140746008,438.63429188005,438.63429188005,0.0
10089,10,Practice Questions,Practice Questions,3.6478816770718105,3.6478816770718105,21.01179845993363,21.01179845993363,523.1942987694194,523.1942987694194,0.0
10064,10,Application Exercise,Application Exercise,6.384794477881026,6.384794477881026,76.9240038695106,76.9240038695106,1920.4652275549995,1920.4652275549995,0.0
10827,10,Application Exercise,Application Exercise,6.502728548208709,6.502728548208709,62.322150406032264,62.322150406032264,1540.7286359430386,1540.7286359430386,0.0
10717,10,Critical Thinking Activity,Critical Thinking Activity,6.927153389219993,6.927153389219993,110.8344542275199,110.8344542275199,2757.0070489095574,2757.0070489095574,0.0
10352,10,Application Exercise,Application Exercise,2.408756359572677,2.408756359572677,6.590357399790845,6.590357399790845,151.892844212666,151.892844212666,0.0
10937,10,Application Exercise,Application Exercise,6.1227702946841935,6.1227702946841935,63.08902511642594,63.08902511642594,1523.3920269469565,1523.3920269469565,0.0
10257,10,Concept Review,Application Exercise,5.073654016691546,5.046858605400998,32.714921099627084,32.54214428762563,780.9057719478571,780.7329951358556,0.17277681200152983
10636,10,Concept Review,Application Exercise,4.774480834394834,4.778646934423913,38.959763608661845,38.99375898489913,934.6415472601569,933.5827809290076,1.058766331149286
10645,10,Advanced Practice,Advanced Practice,1.450525042345077,1.450525042345077,2.4368820711397294,2.4368820711397294,63.741978159880674,63.741978159880674,0.0
10555,10,Advanced Practice,Advanced Practice,4.442327706218055,4.442327706218055,31.84260499817102,31.84260499817102,804.1317614250173,804.1317614250173,0.0
10960,10,Advanced Practice,Concept Review,3.5596031878008088,3.6064887803431684,26.027818509199516,26.37064596186925,634.2544995224506,635.3733302165864,-1.118830694135795
10169,10,Critical Thinking Activity,Critical Thinking Activity,3.5555041397897313,3.5555041397897313,26.4529508000356,26.4529508000356,662.9778339023366,662.9778339023366,0.0
10918,10,Application Exercise,Application Exercise,2.468419327383552,2.468419327383552,9.636709054105387,9.636709054105387,222.30446789309232,222.30446789309232,0.0
10529,10,Application Exercise,Application Exercise,5.853090501523248,5.853090501523248,42.23590105899176,42.23590105899176,1018.9967852095751,1018.9967852095751,0.0
10824,10,Concept Review,Application Exercise,2.403539727944262,2.369125709987469,6.345344881772852,6.254491874366919,144.3428475405132,144.1230655869962,0.2197819535169856
10986,10,Application Exercise,Application Exercise,4.360025602649775,4.360025602649775,19.742195928798182,19.742195928798182,487.98528716924596,487.98528716924596,0.0
10817,10,Critical Thinking Activity,Critical Thinking Activity,3.9944011480943997,3.9944011480943997,30.485269562256462,30.485269562256462,758.1679752629725,758.1679752629725,0.0
10087,10,Application Exercise,Application Exercise,4.648244024071975,4.648244024071975,36.219117435568826,36.219117435568826,869.9222898201313,869.9222898201313,0.0
10433,10,Application Exercise,Application Exercise,6.7673123884795485,6.7673123884795485,90.84440150294947,90.84440150294947,2199.894348101004,2199.894348101004,0.0
10185,10,Application Exercise,Application Exercise,5.189021473120175,5.189021473120175,47.57294886556577,47.57294886556577,1184.1232388769736,1184.1232388769736,0.0
10979,10,Application Exercise,Application Exercise,3.312221964721608,3.312221964721608,15.368709916308262,15.368709916308262,361.6060269958075,361.6060269958075,0.0
10535,10,Concept Review,Application Exercise,5.740679759772233,5.732873896272546,65.94892908026341,65.85925532037899,1603.2440360739336,1603.1159330011978,0.12810307273571198
10295,10,Concept Review,Concept Review,4.97191562651248,4.97191562651248,42.55959776294684,42.55959776294684,1052.8015098472474,1052.8015098472474,0.0
10893,10,Concept Review,Concept Review,4.655140868030326,4.655140868030326,33.591496503706836,33.591496503706836,815.2624008551016,815.2624008551016,0.0
10426,10,Advanced Practice,Advanced Practice,2.4152050815555044,2.4152050815555044,9.969966576661122,9.969966576661122,260.7645487453427,260.7645487453427,0.0
10714,10,Critical Thinking Activity,Advanced Practice,2.045220796735696,2.040180717716457,7.297347802752965,7.279364800812318,192.12258367660476,192.10460067466414,0.01798300194062108
10261,10,Concept Review,Concept Review,3.181825693848645,3.181825693848645,17.461859407841363,17.461859407841363,418.9051194809412,418.9051194809412,0.0
10238,10,Application Exercise,Application Exercise,3.646812502809136,3.646812502809136,12.720082009798267,12.720082009798267,300.8583923607161,300.8583923607161,0.0
10560,10,Application Exercise,Application Exercise,2.904536474541779,2.904536474541779,10.084550639609056,10.084550639609056,235.3708965347504,235.3708965347504,0.0
10584,10,Application Exercise,Application Exercise,4.346425009094558,4.346425009094558,27.26077765704107,27.26077765704107,681.8974226883804,681.8974226883804,0.0
10446,10,Concept Review,Application Exercise,4.862816384922479,4.733336324026547,34.54544759848929,33.62562124588459,834.043923090678,828.60250489694,5.441418193738059
10868,10,Concept Review,Application Exercise,6.378989340870342,6.324889759460309,93.28634012088789,92.49518784234755,2275.9208319990116,2271.967137552364,3.95369444664766
10801,10,Concept Review,Concept Review,4.067080968691477,4.067080968691477,29.93371592956927,29.93371592956927,729.2507880590681,729.2507880590681,0.0
10600,10,Practice Questions,Practice Questions,0.9892600254131385,0.9892600254131385,2.690787269123737,2.690787269123737,69.91998547551431,69.91998547551431,0.0
10850,10,Practice Questions,Practice Questions,2.506501826713732,2.506501826713732,9.58486298535331,9.58486298535331,244.9608980688877,244.9608980688877,0.0
10266,10,Application Exercise,Application Exercise,4.7752116767042905,4.7752116767042905,44.619577907124885,44.619577907124885,1100.2122434093387,1100.2122434093387,0.0
10996,10,Concept Review,Concept Review,5.2580098009408145,5.2580098009408145,45.26094836649853,45.26094836649853,1111.0264125772435,1111.0264125772435,0.0
10530,10,Critical Thinking Activity,Critical Thinking Activity,3.466346604589743,3.466346604589743,19.078771711661943,19.078771711661943,477.17755974545736,477.17755974545736,0.0
10056,10,Critical Thinking Activity,Critical Thinking Activity,6.019383499999423,6.019383499999423,69.24698778399336,69.24698778399336,1722.501404780802,1722.501404780802,0.0
10121,10,Advanced Practice,Advanced Practice,7.04750970418829,7.04750970418829,100.24377803237425,100.24377803237425,2493.5639785553094,2493.5639785553094,0.0
10216,10,Concept Review,Concept Review,4.166996525641805,4.166996525641805,39.26977525764837,39.26977525764837,950.5127611746677,950.5127611746677,0.0
10026,10,Application Exercise,Application Exercise,6.051478098674698,6.051478098674698,73.97326827819951,73.97326827819951,1844.8495108666157,1844.8495108666157,0.0
10073,10,Concept Review,Concept Review,4.739587722014248,4.739587722014248,43.755873849635535,43.755873849635535,1080.2182190073993,1080.2182190073993,0.0
10045,10,Practice Questions,Practice Questions,5.3535927547709665,5.3535927547709665,55.67736464961805,55.67736464961805,1387.9662817507817,1387.9662817507817,0.0
10248,10,Application Exercise,Application Exercise,1.9902691420908136,1.9902691420908136,3.37549646498602,3.37549646498602,78.47984270328867,78.47984270328867,0.0
10722,10,Application Exercise,Application Exercise,5.903938899721379,5.903938899721379,66.6908938112527,66.6908938112527,1608.5649962663365,1608.5649962663365,0.0
10282,10,Application Exercise,Application Exercise,5.463839605708453,5.463839605708453,42.31197390660626,42.31197390660626,1024.8924164764603,1024.8924164764603,0.0
10894,10,Concept Review,Concept Review,2.7879741000724074,2.7879741000724074,6.066631641757558,6.066631641757558,144.97965710544224,144.97965710544224,0.0
10915,10,Application Exercise,Application Exercise,4.761073534132698,4.761073534132698,27.576137909696588,27.576137909696588,682.3397304905046,682.3397304905046,0.0
10811,10,Application Exercise,Application Exercise,4.742394311466558,4.742394311466558,34.37287396950961,34.37287396950961,825.5529600021999,825.5529600021999,0.0
10245,10,Application Exercise,Application Exercise,4.340875955340885,4.340875955340885,26.80924990018531,26.80924990018531,639.3401463756227,639.3401463756227,0.0
10823,10,Application Exercise,Application Exercise,3.9479156286971935,3.9479156286971935,12.822829962008484,12.822829962008484,304.4844527843087,304.4844527843087,0.0
10322,10,Concept Review,Concept Review,5.080795317087706,5.080795317087706,50.40148954551004,50.40148954551004,1246.1384785365024,1246.1384785365024,0.0
10644,10,Application Exercise,Application Exercise,7.02879949043165,7.02879949043165,80.29700537869118,80.29700537869118,2005.5252810677011,2005.5252810677011,0.0
10159,10,Practice Questions,Practice Questions,3.2082099965207718,3.2082099965207718,22.07248477606291,22.07248477606291,560.8149645055539,560.8149645055539,0.0
10978,10,Application Exercise,Application Exercise,4.692393386515708,4.692393386515708,40.917670330416975,40.917670330416975,978.9429303865827,978.9429303865827,0.0
10430,10,Application Exercise,Application Exercise,4.7990925495043,4.7990925495043,42.00165799326163,42.00165799326163,1005.7644294848618,1005.7644294848618,0.0
10942,10,Concept Review,Application Exercise,4.226761140981933,4.259515082995969,28.741975758677142,28.964702564372587,690.0738586584741,690.1744981051364,-0.10063944666228508
10463,10,Application Exercise,Application Exercise,4.778232605139246,4.778232605139246,37.84360223270283,37.84360223270283,906.0428368304883,906.0428368304883,0.0
10310,10,Concept Review,Application Exercise,4.6117694126753594,4.503467854816955,39.40295786189827,38.47762935155606,953.1389973275512,946.6007363443255,6.5382609832257685
10698,10,Concept Review,Concept Review,3.8122167443839787,3.8122167443839787,30.37574301925154,30.37574301925154,742.5222726200178,742.5222726200178,0.0
10061,10,Application Exercise,Application Exercise,3.928791686987876,3.928791686987876,23.19558611997642,23.19558611997642,550.663158970272,550.663158970272,0.0
10885,10,Application Exercise,Application Exercise,4.424263966559875,4.424263966559875,22.510655061856642,22.510655061856642,537.2641962815784,537.2641962815784,0.0
10596,10,Practice Questions,Practice Questions,5.929532341090984,5.929532341090984,71.818495715294,71.818495715294,1802.0320543767389,1802.0320543767389,0.0
10768,10,Application Exercise,Application Exercise,5.622139421134838,5.622139421134838,51.90359113591683,51.90359113591683,1249.934606183683,1249.934606183683,0.0
10650,10,Application Exercise,Application Exercise,3.6618520318404113,3.6618520318404113,14.413049597323859,14.413049597323859,342.0779231363184,342.0779231363184,0.0
10651,10,Application Exercise,Application Exercise,4.07838241029294,4.07838241029294,29.038082761285732,29.038082761285732,726.8578269063397,726.8578269063397,0.0
10866,10,Application Exercise,Application Exercise,6.474174742278681,6.474174742278681,86.90932174034903,86.90932174034903,2161.869378291182,2161.869378291182,0.0
10669,10,Concept Review,Concept Review,5.730556465613581,5.730556465613581,53.45463071124348,53.45463071124348,1314.8917669379416,1314.8917669379416,0.0
10299,10,Concept Review,Application Exercise,3.4863752629752325,3.4780967604461592,22.703275712494715,22.64936610402539,534.5575333886277,534.3647497888361,0.19278359979159632
10690,10,Concept Review,Concept Review,5.11127960739508,5.11127960739508,53.64799075921876,53.64799075921876,1328.7167576239692,1328.7167576239692,0.0
10315,10,Application Exercise,Application Exercise,1.740968114429304,1.740968114429304,3.5097917186894767,3.5097917186894767,80.64742310603837,80.64742310603837,0.0
10311,10,Application Exercise,Application Exercise,4.575716550892444,4.575716550892444,33.823696744196944,33.823696744196944,815.9903235901882,815.9903235901882,0.0
10362,10,Concept Review,Concept Review,2.955317631270984,2.955317631270984,10.4500031441742,10.4500031441742,255.457522459781,255.457522459781,0.0
10480,10,Advanced Practice,Advanced Practice,6.180837782560671,6.180837782560671,86.1361553377655,86.1361553377655,2141.8467900739233,2141.8467900739233,0.0
10111,10,Application Exercise,Application Exercise,3.534016436559778,3.534016436559778,17.754898577276325,17.754898577276325,430.8711307279734,430.8711307279734,0.0
10990,10,Application Exercise,Application Exercise,4.772438373002561,4.772438373002561,35.43058248117101,35.43058248117101,848.230727743352,848.230727743352,0.0
10487,10,Application Exercise,Application Exercise,4.343410322340891,4.343410322340891,29.3267064964457,29.3267064964457,699.3933869379277,699.3933869379277,0.0
10364,10,Application Exercise,Application Exercise,4.611887595282287,4.611887595282287,22.65359186802659,22.65359186802659,541.6045664174557,541.6045664174557,0.0
10255,10,Advanced Practice,Advanced Practice,1.63399057688826,1.63399057688826,7.581716276761527,7.581716276761527,202.31188405755285,202.31188405755285,0.0
10260,10,Concept Review,Concept Review,5.497868167790692,5.497868167790692,61.04832813514785,61.04832813514785,1487.2993445698373,1487.2993445698373,0.0
10803,10,Application Exercise,Application Exercise,5.986132616867071,5.986132616867071,70.205363330617,70.205363330617,1746.358412849098,1746.358412849098,0.0
10678,10,Advanced Practice,Advanced Practice,2.7540051051866703,2.648623006398597,18.374722061805464,17.67161269869144,450.7316536009275,446.14229096750654,4.589362633420933
10495,10,Application Exercise,Application Exercise,2.6961700692524633,2.6961700692524633,8.239495731635529,8.239495731635529,191.3301778936722,191.3301778936722,0.0
10671,10,Concept Review,Concept Review,3.4998608602372547,3.438334286588937,27.43890914426008,26.956540806857266,652.5680821245948,648.4601907289849,4.10789139560984
10378,10,Advanced Practice,Advanced Practice,5.221820348296047,5.221820348296047,50.88141747379668,50.88141747379668,1267.301257037753,1267.301257037753,0.0
10527,10,Concept Review,Concept Review,5.098161062642894,5.098161062642894,56.528409862584404,56.528409862584404,1382.0888748254877,1382.0888748254877,0.0
10846,10,Concept Review,Concept Review,4.284391750328026,4.284391750328026,36.33164204278166,36.33164204278166,880.1636456086062,880.1636456086062,0.0
10138,10,Application Exercise,Application Exercise,5.409438834973175,5.409438834973175,30.55251053992849,30.55251053992849,734.8082060364341,734.8082060364341,0.0
10356,10,Application Exercise,Application Exercise,4.852514526802702,4.852514526802702,37.034390868558226,37.034390868558226,902.3825857561558,902.3825857561558,0.0
10366,10,Concept Review,Concept Review,6.1136151729740575,6.1136151729740575,71.40702522033699,71.40702522033699,1743.349454102086,1743.349454102086,0.0
10943,10,Application Exercise,Application Exercise,3.3648109419862187,3.3648109419862187,21.050257253065784,21.050257253065784,495.7284692410702,495.7284692410702,0.0
