student_id,cycle,adaptive_activity,static_activity,adaptive_estimated_gain,static_estimated_gain,adaptive_simulated_gain,static_simulated_gain,adaptive_cumulative_gain,static_cumulative_gain
10290,1,Application Exercise,Application Exercise,4.095795870219855,4.095795870219855,146.21991256684885,146.21991256684885,146.21991256684885,146.21991256684885
10653,1,Concept Review,Concept Review,6.593797462733134,6.593797462733134,497.17232869007836,497.17232869007836,497.17232869007836,497.17232869007836
10040,1,Application Exercise,Application Exercise,5.246243945764979,5.246243945764979,310.57764158928677,310.57764158928677,310.57764158928677,310.57764158928677
10590,1,Advanced Practice,Advanced Practice,4.378306856348514,4.378306856348514,247.8121680693259,247.8121680693259,247.8121680693259,247.8121680693259
10308,1,Application Exercise,Application Exercise,3.6848480027220303,3.6848480027220303,137.07634570125953,137.07634570125953,137.07634570125953,137.07634570125953
10680,1,Application Exercise,Application Exercise,5.717403686418253,5.717403686418253,336.18333676139326,336.18333676139326,336.18333676139326,336.18333676139326
10067,1,Application Exercise,Application Exercise,6.003455648647318,6.003455648647318,455.66228373233145,455.66228373233145,455.66228373233145,455.66228373233145
10276,1,Application Exercise,Application Exercise,5.926872489828491,5.926872489828491,466.44486494950223,466.44486494950223,466.44486494950223,466.44486494950223
10068,1,Application Exercise,Application Exercise,3.5976696819866696,3.5976696819866696,161.89513568940012,161.89513568940012,161.89513568940012,161.89513568940012
10319,1,Critical Thinking Activity,Critical Thinking Activity,2.811672744681408,2.811672744681408,125.96293896172706,125.96293896172706,125.96293896172706,125.96293896172706
10549,1,Application Exercise,Application Exercise,3.8642951834998316,3.8642951834998316,122.49815731694466,122.49815731694466,122.49815731694466,122.49815731694466
10999,1,Critical Thinking Activity,Critical Thinking Activity,5.775481508118027,5.775481508118027,467.8140021575602,467.8140021575602,467.8140021575602,467.8140021575602
10715,1,Advanced Practice,Advanced Practice,3.091655561532368,3.091655561532368,121.19289801206884,121.19289801206884,121.19289801206884,121.19289801206884
10754,1,Advanced Practice,Advanced Practice,2.5096924588222542,2.5096924588222542,96.62315966465678,96.62315966465678,96.62315966465678,96.62315966465678
10328,1,Application Exercise,Application Exercise,2.6417831226082997,2.6417831226082997,67.8938262510333,67.8938262510333,67.8938262510333,67.8938262510333
10383,1,Application Exercise,Application Exercise,6.8900105626869035,6.8900105626869035,518.8177953703238,518.8177953703238,518.8177953703238,518.8177953703238
10452,1,Application Exercise,Application Exercise,5.962727853311597,5.962727853311597,382.2108553972733,382.2108553972733,382.2108553972733,382.2108553972733
10523,1,Application Exercise,Application Exercise,4.082538177651806,4.082538177651806,171.46660346137583,171.46660346137583,171.46660346137583,171.46660346137583
10219,1,Practice Questions,Practice Questions,3.4354774230194174,3.4354774230194174,151.5045543551563,151.5045543551563,151.5045543551563,151.5045543551563
10788,1,Application Exercise,Application Exercise,4.431413390058215,4.431413390058215,258.35140064039393,258.35140064039393,258.35140064039393,258.35140064039393
10437,1,Application Exercise,Application Exercise,3.9375576096981146,3.9375576096981146,154.7460140611359,154.7460140611359,154.7460140611359,154.7460140611359
10765,1,Advanced Practice,Advanced Practice,3.051437209734834,3.051437209734834,112.29288931824188,112.29288931824188,112.29288931824188,112.29288931824188
10089,1,Practice Questions,Practice Questions,3.658132431990346,3.658132431990346,131.69276755165245,131.69276755165245,131.69276755165245,131.69276755165245
10064,1,Application Exercise,Application Exercise,6.41869689163563,6.41869689163563,483.3278759401629,483.3278759401629,483.3278759401629,483.3278759401629
10827,1,Application Exercise,Application Exercise,6.404033466080405,6.404033466080405,383.60160461821624,383.60160461821624,383.60160461821624,383.60160461821624
10717,1,Critical Thinking Activity,Critical Thinking Activity,6.927153389219993,6.927153389219993,692.7153389219993,692.7153389219993,692.7153389219993,692.7153389219993
10352,1,Application Exercise,Application Exercise,2.1502562198396,2.1502562198396,36.76938135925716,36.76938135925716,36.76938135925716,36.76938135925716
10937,1,Application Exercise,Application Exercise,5.861850722389157,5.861850722389157,377.5031865218617,377.5031865218617,377.5031865218617,377.5031865218617
10257,1,Application Exercise,Application Exercise,4.7859390331059615,4.7859390331059615,192.87334303417023,192.87334303417023,192.87334303417023,192.87334303417023
10636,1,Application Exercise,Application Exercise,4.517727362128876,4.517727362128876,230.40409546857268,230.40409546857268,230.40409546857268,230.40409546857268
10645,1,Advanced Practice,Advanced Practice,1.5736000396879883,1.5736000396879883,16.52280041672388,16.52280041672388,16.52280041672388,16.52280041672388
10555,1,Advanced Practice,Advanced Practice,4.560922150898662,4.560922150898662,204.32931236026005,204.32931236026005,204.32931236026005,204.32931236026005
10960,1,Concept Review,Concept Review,3.4416695542327385,3.4416695542327385,157.28429862843615,157.28429862843615,157.28429862843615,157.28429862843615
10169,1,Critical Thinking Activity,Critical Thinking Activity,3.597529963721605,3.597529963721605,167.28514331305462,167.28514331305462,167.28514331305462,167.28514331305462
10918,1,Application Exercise,Application Exercise,2.2074997550885156,2.2074997550885156,53.862994024159775,53.862994024159775,53.862994024159775,53.862994024159775
10529,1,Application Exercise,Application Exercise,5.5945282160332575,5.5945282160332575,252.31322254309993,252.31322254309993,252.31322254309993,252.31322254309993
10824,1,Application Exercise,Application Exercise,2.1132620457061515,2.1132620457061515,34.8688237541515,34.8688237541515,34.8688237541515,34.8688237541515
10986,1,Application Exercise,Application Exercise,4.279480050867958,4.279480050867958,121.10928543956322,121.10928543956322,121.10928543956322,121.10928543956322
10817,1,Critical Thinking Activity,Critical Thinking Activity,3.9932273262996323,3.9932273262996323,190.47694346449248,190.47694346449248,190.47694346449248,190.47694346449248
10087,1,Application Exercise,Application Exercise,4.407308628101826,4.407308628101826,214.63593018855894,214.63593018855894,214.63593018855894,214.63593018855894
10433,1,Application Exercise,Application Exercise,6.506392816184512,6.506392816184512,545.8863572778806,545.8863572778806,545.8863572778806,545.8863572778806
10185,1,Application Exercise,Application Exercise,5.168544528827933,5.168544528827933,296.1576015018406,296.1576015018406,296.1576015018406,296.1576015018406
10979,1,Application Exercise,Application Exercise,3.0513023924265714,3.0513023924265714,88.48776938037057,88.48776938037057,88.48776938037057,88.48776938037057
10535,1,Application Exercise,Application Exercise,5.53190685295217,5.53190685295217,397.1909120419658,397.1909120419658,397.1909120419658,397.1909120419658
10295,1,Concept Review,Concept Review,4.93180097016923,4.93180097016923,263.85135190405384,263.85135190405384,263.85135190405384,263.85135190405384
10893,1,Concept Review,Concept Review,4.490321641919897,4.490321641919897,202.51350605058735,202.51350605058735,202.51350605058735,202.51350605058735
10426,1,Advanced Practice,Advanced Practice,2.5960962415712476,2.5960962415712476,66.97928303253819,66.97928303253819,66.97928303253819,66.97928303253819
10714,1,Advanced Practice,Advanced Practice,2.221071877732199,2.221071877732199,49.52990287342804,49.52990287342804,49.52990287342804,49.52990287342804
10261,1,Concept Review,Concept Review,3.0170064677382156,3.0170064677382156,103.48332184342078,103.48332184342078,103.48332184342078,103.48332184342078
10238,1,Application Exercise,Application Exercise,3.3858929305140997,3.3858929305140997,73.81246588520737,73.81246588520737,73.81246588520737,73.81246588520737
10560,1,Application Exercise,Application Exercise,2.643616902246743,2.643616902246743,57.366486778754314,57.366486778754314,57.366486778754314,57.366486778754314
10584,1,Application Exercise,Application Exercise,4.381741462321381,4.381741462321381,171.76426532299814,171.76426532299814,171.76426532299814,171.76426532299814
10446,1,Application Exercise,Application Exercise,4.628763542979159,4.628763542979159,205.51710130827465,205.51710130827465,205.51710130827465,205.51710130827465
10868,1,Application Exercise,Application Exercise,6.176845764697471,6.176845764697471,564.5637028933488,564.5637028933488,564.5637028933488,564.5637028933488
10801,1,Concept Review,Concept Review,3.9339327444266803,3.9339327444266803,180.9609062436273,180.9609062436273,180.9609062436273,180.9609062436273
10600,1,Practice Questions,Practice Questions,1.0608362185698388,1.0608362185698388,18.03421571568726,18.03421571568726,18.03421571568726,18.03421571568726
10850,1,Practice Questions,Practice Questions,2.606534098818001,2.606534098818001,62.296164961750215,62.296164961750215,62.296164961750215,62.296164961750215
10266,1,Application Exercise,Application Exercise,4.674165515008353,4.674165515008353,272.9712660764878,272.9712660764878,272.9712660764878,272.9712660764878
10996,1,Concept Review,Concept Review,5.142181655810348,5.142181655810348,276.6493730825967,276.6493730825967,276.6493730825967,276.6493730825967
10530,1,Critical Thinking Activity,Critical Thinking Activity,3.498037273613663,3.498037273613663,120.33248221231,120.33248221231,120.33248221231,120.33248221231
10056,1,Critical Thinking Activity,Critical Thinking Activity,6.020809093950732,6.020809093950732,432.89617385505767,432.89617385505767,432.89617385505767,432.89617385505767
10121,1,Advanced Practice,Advanced Practice,7.04750970418829,7.04750970418829,626.523612702339,626.523612702339,626.523612702339,626.523612702339
10216,1,Concept Review,Concept Review,4.0031670183390515,4.0031670183390515,235.78653738017013,235.78653738017013,235.78653738017013,235.78653738017013
10026,1,Application Exercise,Application Exercise,6.0742842207857155,6.0742842207857155,464.0753144680287,464.0753144680287,464.0753144680287,464.0753144680287
10073,1,Concept Review,Concept Review,4.674730095479097,4.674730095479097,269.73192650914393,269.73192650914393,269.73192650914393,269.73192650914393
10045,1,Practice Questions,Practice Questions,5.369154587452179,5.369154587452179,348.99504818439164,348.99504818439164,348.99504818439164,348.99504818439164
10248,1,Application Exercise,Application Exercise,1.7852862897508557,1.7852862897508557,18.92403467135907,18.92403467135907,18.92403467135907,18.92403467135907
10722,1,Application Exercise,Application Exercise,5.643019327426343,5.643019327426343,398.39716451629977,398.39716451629977,398.39716451629977,398.39716451629977
10282,1,Application Exercise,Application Exercise,5.240537306495558,5.240537306495558,253.642005634385,253.642005634385,253.642005634385,253.642005634385
10894,1,Concept Review,Concept Review,2.62708925846284,2.62708925846284,35.72841391509462,35.72841391509462,35.72841391509462,35.72841391509462
10915,1,Application Exercise,Application Exercise,4.684713707896915,4.684713707896915,169.58663622586832,169.58663622586832,169.58663622586832,169.58663622586832
10811,1,Application Exercise,Application Exercise,4.497932296144958,4.497932296144958,203.75633301536658,203.75633301536658,203.75633301536658,203.75633301536658
10245,1,Application Exercise,Application Exercise,4.0799563830458485,4.0799563830458485,157.48631638556975,157.48631638556975,157.48631638556975,157.48631638556975
10823,1,Application Exercise,Application Exercise,3.6869960564021573,3.6869960564021573,74.8460199449638,74.8460199449638,74.8460199449638,74.8460199449638
10322,1,Concept Review,Concept Review,5.027814316244667,5.027814316244667,311.72448760716935,311.72448760716935,311.72448760716935,311.72448760716935
10644,1,Application Exercise,Application Exercise,7.069047628833401,7.069047628833401,504.7300006987048,504.7300006987048,504.7300006987048,504.7300006987048
10159,1,Practice Questions,Practice Questions,3.3082422686250412,3.3082422686250412,142.25441755087678,142.25441755087678,142.25441755087678,142.25441755087678
10978,1,Application Exercise,Application Exercise,4.431473814220672,4.431473814220672,241.5153228750266,241.5153228750266,241.5153228750266,241.5153228750266
10430,1,Application Exercise,Application Exercise,4.538172977209264,4.538172977209264,248.23806185334675,248.23806185334675,248.23806185334675,248.23806185334675
10942,1,Application Exercise,Application Exercise,3.998595510700933,3.998595510700933,169.94030920478966,169.94030920478966,169.94030920478966,169.94030920478966
10463,1,Application Exercise,Application Exercise,4.517313032844211,4.517313032844211,223.60699512578842,223.60699512578842,223.60699512578842,223.60699512578842
10310,1,Application Exercise,Application Exercise,4.391841835066665,4.391841835066665,234.5243539925599,234.5243539925599,234.5243539925599,234.5243539925599
10698,1,Concept Review,Concept Review,3.70054813351517,3.70054813351517,184.28729704905547,184.28729704905547,184.28729704905547,184.28729704905547
10061,1,Application Exercise,Application Exercise,3.6678721146928397,3.6678721146928397,135.3444810321658,135.3444810321658,135.3444810321658,135.3444810321658
10885,1,Application Exercise,Application Exercise,4.163344394264839,4.163344394264839,132.3943517376219,132.3943517376219,132.3943517376219,132.3943517376219
10596,1,Practice Questions,Practice Questions,6.0113761161791786,6.0113761161791786,455.0611719947638,455.0611719947638,455.0611719947638,455.0611719947638
10768,1,Application Exercise,Application Exercise,5.361219848839802,5.361219848839802,309.3423852780566,309.3423852780566,309.3423852780566,309.3423852780566
10650,1,Application Exercise,Application Exercise,3.4126878573835437,3.4126878573835437,83.95212129163518,83.95212129163518,83.95212129163518,83.95212129163518
10651,1,Application Exercise,Application Exercise,4.115107916426885,4.115107916426885,183.12230228099637,183.12230228099637,183.12230228099637,183.12230228099637
10866,1,Application Exercise,Application Exercise,6.474174742278681,6.474174742278681,543.1832608771814,543.1832608771814,543.1832608771814,543.1832608771814
10669,1,Concept Review,Concept Review,5.621656352136847,5.621656352136847,327.74256532957816,327.74256532957816,327.74256532957816,327.74256532957816
10299,1,Application Exercise,Application Exercise,3.2171771881511235,3.2171771881511235,130.93911155775075,130.93911155775075,130.93911155775075,130.93911155775075
10690,1,Concept Review,Concept Review,5.079074083785072,5.079074083785072,333.18725989630065,333.18725989630065,333.18725989630065,333.18725989630065
10315,1,Application Exercise,Application Exercise,1.5326896391084324,1.5326896391084324,19.31188945276625,19.31188945276625,19.31188945276625,19.31188945276625
10311,1,Application Exercise,Application Exercise,4.358291950598632,4.358291950598632,201.35308811765682,201.35308811765682,201.35308811765682,201.35308811765682
10362,1,Concept Review,Concept Review,2.864223838604251,2.864223838604251,63.29934683315395,63.29934683315395,63.29934683315395,63.29934683315395
10480,1,Advanced Practice,Advanced Practice,6.17752051512813,6.17752051512813,538.06203686766,538.06203686766,538.06203686766,538.06203686766
10111,1,Application Exercise,Application Exercise,3.375368825456812,3.375368825456812,105.9865811193439,105.9865811193439,105.9865811193439,105.9865811193439
10990,1,Application Exercise,Application Exercise,4.511518800707524,4.511518800707524,209.3344723528291,209.3344723528291,209.3344723528291,209.3344723528291
10487,1,Application Exercise,Application Exercise,4.082490750045855,4.082490750045855,172.28110965193508,172.28110965193508,172.28110965193508,172.28110965193508
10364,1,Application Exercise,Application Exercise,4.350968022987249,4.350968022987249,133.57471830570856,133.57471830570856,133.57471830570856,133.57471830570856
10255,1,Advanced Practice,Advanced Practice,1.8069651527657262,1.8069651527657262,52.40198943020606,52.40198943020606,52.40198943020606,52.40198943020606
10260,1,Concept Review,Concept Review,5.3330489416802624,5.3330489416802624,370.11359655261026,370.11359655261026,370.11359655261026,370.11359655261026
10803,1,Application Exercise,Application Exercise,5.986132616867071,5.986132616867071,438.78352081635626,438.78352081635626,438.78352081635626,438.78352081635626
10678,1,Advanced Practice,Advanced Practice,2.7309984305355193,2.7309984305355193,113.88263455333116,113.88263455333116,113.88263455333116,113.88263455333116
10495,1,Application Exercise,Application Exercise,2.435250496957427,2.435250496957427,46.513284491886864,46.513284491886864,46.513284491886864,46.513284491886864
10671,1,Concept Review,Concept Review,3.273515060478507,3.273515060478507,160.40223796344682,160.40223796344682,160.40223796344682,160.40223796344682
10378,1,Advanced Practice,Advanced Practice,5.2311545060496645,5.2311545060496645,318.57730941842453,318.57730941842453,318.57730941842453,318.57730941842453
10527,1,Concept Review,Concept Review,4.960234823179624,4.960234823179624,343.7442732463479,343.7442732463479,343.7442732463479,343.7442732463479
10846,1,Concept Review,Concept Review,4.12105710242911,4.12105710242911,218.41602642874284,218.41602642874284,218.41602642874284,218.41602642874284
10138,1,Application Exercise,Application Exercise,5.148519262678138,5.148519262678138,181.74272997253826,181.74272997253826,181.74272997253826,181.74272997253826
10356,1,Application Exercise,Application Exercise,4.678584898510117,4.678584898510117,223.16849965893257,223.16849965893257,223.16849965893257,223.16849965893257
10366,1,Concept Review,Concept Review,5.948795946863628,5.948795946863628,434.26210412104484,434.26210412104484,434.26210412104484,434.26210412104484
10943,1,Application Exercise,Application Exercise,3.103891369691182,3.103891369691182,121.36215255492522,121.36215255492522,121.36215255492522,121.36215255492522
10750,1,Application Exercise,Application Exercise,5.756135550282911,5.756135550282911,347.0949736820595,347.0949736820595,347.0949736820595,347.0949736820595
10949,1,Advanced Practice,Advanced Practice,5.0350252710033185,5.0350252710033185,321.73811481711203,321.73811481711203,321.73811481711203,321.73811481711203
10830,1,Application Exercise,Application Exercise,4.901843414163819,4.901843414163819,292.1498674841636,292.1498674841636,292.1498674841636,292.1498674841636
10657,1,Application Exercise,Application Exercise,4.531827148646725,4.531827148646725,242.90593516746446,242.90593516746446,242.90593516746446,242.90593516746446
10200,1,Concept Review,Concept Review,4.272643595426865,4.272643595426865,203.37783514231876,203.37783514231876,203.37783514231876,203.37783514231876
10214,1,Application Exercise,Application Exercise,5.417298015716618,5.417298015716618,358.6251286404401,358.6251286404401,358.6251286404401,358.6251286404401
10409,1,Application Exercise,Application Exercise,3.162510628906386,3.162510628906386,98.3540805589886,98.3540805589886,98.3540805589886,98.3540805589886
10333,1,Application Exercise,Application Exercise,6.028027052985502,6.028027052985502,337.5695149671881,337.5695149671881,337.5695149671881,337.5695149671881
10209,1,Application Exercise,Application Exercise,4.420448666763409,4.420448666763409,221.4644782048468,221.4644782048468,221.4644782048468,221.4644782048468
10614,1,Practice Questions,Practice Questions,3.2189877808719505,3.2189877808719505,113.95216744286704,113.95216744286704,113.95216744286704,113.95216744286704
10079,1,Application Exercise,Application Exercise,4.233568047045023,4.233568047045023,141.40117277130375,141.40117277130375,141.40117277130375,141.40117277130375
10522,2,Application Exercise,Application Exercise,1.702731579533384,1.702731579533384,0.0,0.0,0.0,0.0
10738,2,Concept Review,Concept Review,5.937216238852816,5.937216238852816,291.1135866234312,291.1135866234312,695.4021823447911,695.4021823447911
10741,2,Application Exercise,Application Exercise,2.185302622445404,2.185302622445404,14.632786359894428,14.632786359894428,34.686483857265145,34.686483857265145
10661,2,Application Exercise,Application Exercise,3.052341588097883,3.052341588097883,57.79914031222151,57.79914031222151,137.31325910682256,137.31325910682256
