student_id,adaptive,static,adaptive_minus_static
10290,4.579817365588497,4.579817365588497,0.0
10293,9.168217271154438,9.111700986324694,0.05651628482974402
10295,8.678013365015222,8.678013365015222,0.0
10297,0.0,11.18478550937627,-11.18478550937627
10299,4.924230635905719,4.924230635905719,0.0
10300,0.0,0.0,0.0
10308,4.472791002944481,4.48285322974387,-0.010062226799388618
10310,9.07773085686753,9.107412529712938,-0.029681672845407903
10311,7.048905888781062,7.032731788810638,0.016174099970423406
10313,15.619650713756677,15.619650713756677,0.0
10315,0.6039732012998613,0.6036657800940587,0.0003074212058026271
10319,4.8864200325281475,4.8864200325281475,0.0
10320,0.0,5.799999999999995,-5.799999999999995
10322,9.9,11.78773389428667,-1.8877338942866704
10328,2.599057050956991,2.59502521204405,0.004031838912940788
10329,6.707192923862989,6.707192923862989,0.0
10333,3.799999999999996,10.083443672020582,-6.283443672020587
10347,8.690462213211756,8.643558805510343,0.04690340770141255
10352,1.0584012059946393,1.0584012059946393,0.0
10356,7.835649067983335,7.820562515253683,0.015086552729651537
10362,2.182433388156574,2.182433388156574,0.0
10364,4.128604046282829,4.128604046282829,0.0
10366,15.332040397542473,15.332040397542473,0.0
10371,7.459294541629623,7.459294541629623,0.0
10372,0.9169426822039964,0.9169426822039964,0.0
10378,0.4000000000000057,10.97408822857811,-10.574088228578104
10383,0.0,8.299999999999997,-8.299999999999997
10409,3.2712751570805874,3.2712751570805874,0.0
10412,3.842300917888533,3.842300917888533,0.0
10426,2.1579602262269963,2.1557118058519773,0.0022484203750190446
10430,8.612901810779563,8.62233080264321,-0.009428991863646985
10433,19.30493007083576,19.33735674269237,-0.03242667185661219
10437,5.617613134292016,5.626540311306183,-0.008927177014166787
10440,2.4000000000000057,9.7,-7.299999999999994
10446,7.103638953931082,7.116393717144407,-0.012754763213325582
10452,13.62340594999065,13.62340594999065,0.0
10463,7.90998651135255,7.925821883460814,-0.015835372108264245
10480,1.7000000000000028,0.0,1.7000000000000028
10487,5.1437604992018136,5.152538285652958,-0.008777786451144465
10494,7.882859260185606,7.882859260185606,0.0
10495,1.0543308202709316,1.0535174444630226,0.000813375807908967
10500,3.6999999999999984,7.079090679682346,-3.3790906796823474
10514,2.946504401585713,2.946504401585713,0.0
10522,0.0,0.0,0.0
10523,5.400000000000016,6.517726410818308,-1.1177264108182916
10527,12.800000000000011,13.12875888728308,-0.3287588872830689
10528,10.97744471951608,10.97744471951608,0.0
10529,0.5,8.195698621616573,-7.6956986216165735
10530,4.27790454186894,4.2838546113685245,-0.00595006949958421
10535,14.457614412782041,14.457614412782041,0.0
10543,0.0,14.29947588781264,-14.29947588781264
10544,3.8588383426514,3.864158704730177,-0.005320362078776952
10549,4.052433291203981,4.052433291203981,0.0
10550,2.445874748871401,2.4431585324117,0.002716216459701215
10555,7.824959224907682,7.831974420805066,-0.00701519589738453
10560,1.6821983687918383,1.6844049265121852,-0.0022065577203469466
10571,4.545463764868803,4.545463764868803,0.0
10579,4.349249538811786,4.349249538811786,0.0
10584,5.698218185537356,5.689200267229062,0.009017918308294348
10585,9.203834895802137,10.95753885459595,-1.7537039587938121
10590,0.0,8.838892809781923,-8.838892809781923
10591,19.451042246172964,19.3856161891897,0.06542605698326298
10596,7.900000000000004,16.36629015566451,-8.466290155664508
10600,0.7831754300971636,0.7826376436711299,0.0005377864260337484
10602,0.2116579489133347,0.2115792802405633,7.866867277139811e-05
10605,8.717166099741199,8.71281608175739,0.0043500179838087405
10614,4.0805313838873065,4.0805313838873065,0.0
10618,4.442497402461332,4.442497402461332,0.0
10622,4.210888952398906,4.220922860813287,-0.01003390841438101
10627,0.0,0.0,0.0
10636,8.585237078438922,8.585237078438922,0.0
10637,2.006591260357065,2.004662536166618,0.0019287241904470953
10644,0.0,15.819650202673948,-15.819650202673948
10645,0.5372289577583823,0.5374569391816465,-0.0002279814232641897
10650,2.187200775672761,2.187200775672761,0.0
10651,6.083586465111311,0.0,6.083586465111311
10653,5.357421154292274,0.0,5.357421154292274
10657,8.775206007322895,8.755882634351378,0.01932337297151676
10661,2.6490313131851955,2.6490313131851955,0.0
10663,0.0,12.355640162899249,-12.355640162899249
10669,7.247045744816847,10.718382499614917,-3.4713367547980694
10671,6.330893731348315,6.330893731348315,0.0
10678,4.452307655720652,4.463536890522072,-0.011229234801419352
10679,1.8593695948990834,1.8575298436601109,0.001839751238972509
10680,6.799999999999985,10.500000000000002,-3.700000000000017
10688,7.800000000000001,14.493526639230849,-6.693526639230848
10690,10.300000000000004,12.551485669805766,-2.2514856698057617
10693,12.492347233228568,12.508750486165464,-0.016403252936896706
10698,6.997582530471324,6.976312363036055,0.02127016743526955
10714,1.8954315106070179,1.8954315106070179,0.0
10715,4.665077907898007,4.665077907898007,0.0
10717,0.0,0.0,0.0
10722,13.074794343269032,13.037554434886683,0.037239908382348474
10738,0.0,8.4,-8.4
10741,0.6116056962925995,0.6113759053595778,0.00022979093302177844
10742,11.731110791510654,11.675053670928103,0.05605712058255108
10750,0.0,0.0,0.0
10754,4.017550193095412,4.023804594141779,-0.006254401046366986
10762,2.638412492522514,2.638412492522514,0.0
10765,4.142574889817204,4.148738979438735,-0.006164089621531588
10768,10.101248341280346,10.07772775633929,0.02352058494105691
10788,0.0,9.442775185226512,-9.442775185226512
10801,6.9457432154232555,6.958664249506011,-0.012921034082755689
10803,0.0,0.0,0.0
10811,7.001028926802125,6.981668924938342,0.019360001863782728
10812,9.802639040554856,9.781196593606884,0.02144244694797237
10817,5.900000000000017,5.900000000000017,0.0
10821,9.895677116286592,9.931676250612634,-0.03599913432604218
10823,1.7249051428363606,1.7249051428363606,0.0
10824,1.0775483148712137,1.0768301444270263,0.000718170444187427
10827,11.399999999999991,12.864269248725977,-1.4642692487259854
10830,4.200000000000002,10.383869909855077,-6.183869909855075
10838,5.3988564327324475,5.422368574545871,-0.023512141813423426
10846,7.483425162428356,7.499466856679783,-0.01604169425142743
10850,2.2327249819587442,2.2305698870913204,0.0021550948674238235
10860,0.0,0.0,0.0
10866,0.0,0.0,0.0
10867,11.800000000000002,14.200000000000008,-2.4000000000000057
10868,15.899999999999999,15.899999999999999,0.0
10880,8.690144033471483,8.672115932868364,0.018028100603119768
10884,0.0,0.0,0.0
10885,4.217582294972529,4.217582294972529,0.0
10893,6.770950844370756,6.783300079966097,-0.012349235595341845
10894,1.0426789119470197,1.042106082726864,0.0005728292201556684
10900,0.0,0.0,0.0
10902,12.017535012005442,12.032207531050789,-0.014672519045346277
10903,1.7792549041547365,1.7772143645262888,0.002040539628447746
10915,5.509626368440009,5.501573665144036,0.00805270329597274
10918,1.837082451018554,1.837082451018554,0.0
10925,4.498569448171017,4.498569448171017,0.0
10937,12.636883874313352,12.636883874313352,0.0
10939,0.0,0.0,0.0
10942,5.975138584327221,5.975138584327221,0.0
10943,4.076220604874643,4.0826653045648955,-0.00644469969025252
10948,3.743830758305177,3.743830758305177,0.0
10949,0.0,0.7000000000000028,-0.7000000000000028
10960,4.700000000000006,5.900311158865519,-1.2003111588655129
10974,0.0,8.797766277843484,-8.797766277843484
10975,6.850068913785564,6.850068913785564,0.0
10978,8.388163302363106,8.388163302363106,0.0
10979,2.8986399811477876,2.8952454888082406,0.0033944923395470283
10986,3.916949916461716,3.916949916461716,0.0
10987,0.0,16.40000000000002,-16.40000000000002
10990,6.076300145008428,6.076300145008428,0.0
10996,8.808361310427737,8.808361310427737,0.0
10999,17.89135684839812,17.89135684839812,0.0
