student_id,static_10cycle_gain,adaptive_10cycle_gain,adaptive_minus_static
10602,0.2115792802405633,0.2115792802405633,0.0
10605,8.71281608175739,8.715076421049107,0.002260339291716207
10614,4.0805313838873065,4.0805313838873065,0.0
10618,4.442497402461332,4.442497402461332,0.0
10622,4.220922860813287,4.220922860813287,0.0
10627,0.0,0.0,0.0
10636,8.585237078438922,8.585671821364645,0.00043474292572298623
10637,2.007546719701004,2.0075344757804956,-1.2243920508581141e-05
10644,15.819650202673948,15.820619653135498,0.0009694504615502808
10645,0.5374569391816465,0.5374569391816465,0.0
10650,2.187200775672761,2.1872739140183852,7.313834562427957e-05
10651,6.083586465111311,6.083586465111311,0.0
10653,4.200000000000008,10.444152293775181,6.244152293775173
10657,8.755882634351378,8.756429265331025,0.0005466309796471336
10661,2.6490313131851955,2.6479821350169477,-0.0010491781682477885
10663,12.355640162899249,12.355640162899249,0.0
10669,10.718382499614917,10.73400826827127,0.01562576865635279
10671,6.330893731348315,6.333263274825585,0.002369543477270142
10678,4.463536890522072,4.46322458146223,-0.0003123090598418088
10679,1.8593695948990834,1.858931699096184,-0.0004378958028994351
10680,11.321735809901263,11.319772619236767,-0.0019631906644956842
10688,14.493526639230849,14.493526639230849,0.0
10690,12.551485669805766,12.551626307516445,0.00014063771067895914
10693,12.508750486165464,12.50464115990935,-0.004109326256115153
10698,6.997582530471324,6.9905950442768665,-0.006987486194457659
10714,1.8997278159873103,1.8997278159873103,0.0
10715,4.6836820667070125,4.679516108710041,-0.004165957996971059
10717,0.0,0.0,0.0
10722,13.037554434886683,13.052095959330586,0.014541524443902887
10738,8.4,10.00345995844431,1.6034599584443097
10741,0.6113759053595778,0.6113759053595778,0.0
10742,11.675053670928103,11.681524254682937,0.006470583754834891
10750,0.0,0.0,0.0
10754,4.023804594141779,4.023804594141779,0.0
10762,2.638412492522514,2.638412492522514,0.0
10765,4.148738979438735,4.148738979438735,0.0
10768,10.07772775633929,10.092015293106535,0.014287536767245257
10788,9.442775185226512,9.442775185226512,0.0
10801,6.958664249506011,6.9645063958782725,0.005842146372261325
10803,0.0,0.0,0.0
10811,6.981668924938342,6.977223762355902,-0.0044451625824395435
10812,9.781196593606884,9.781196593606884,0.0
10817,0.0,0.0,0.0
10821,9.931676250612634,9.92603572276814,-0.005640527844494869
10823,1.724803959137662,1.724803959137662,0.0
10824,1.0775483148712137,1.0775483148712137,0.0
10827,12.864269248725977,12.864269248725977,0.0
10830,10.383869909855077,10.383869909855077,0.0
10838,5.422368574545871,5.422368574545871,0.0
10846,7.499466856679783,7.505202006800919,0.005735150121135568
10850,2.2359890494793953,2.235265718859008,-0.0007233306203873191
10860,0.0,0.0,0.0
10866,0.0,0.0,0.0
10867,14.200000000000008,15.296983771518434,1.0969837715184259
10868,15.899999999999999,21.67374847676445,5.773748476764453
10880,8.672115932868364,8.672115932868364,0.0
10884,5.7,3.820409505945091,-1.8795904940549093
10885,4.2256918230449205,4.225610506434105,-8.131661081556274e-05
10893,6.783300079966097,6.783300079966097,0.0
10894,1.042106082726864,1.042106082726864,0.0
10900,10.29999999999999,5.7011403586457,-4.59885964135429
10902,12.032207531050789,12.026070626016866,-0.006136905033923057
10903,1.7772143645262888,1.7772143645262888,0.0
10915,5.501573665144036,5.501573665144036,0.0
10918,1.837082451018554,1.837082451018554,0.0
10925,4.498569448171017,4.498569448171017,0.0
10937,12.636883874313352,12.634127500336486,-0.002756373976865234
10939,0.0,0.0,0.0
10942,5.975138584327221,5.975138584327221,0.0
10943,4.0826653045648955,4.0826653045648955,0.0
10948,3.743830758305177,3.743830758305177,0.0
10949,0.7000000000000028,0.7000000000000028,0.0
10960,5.900311158865519,5.900311158865519,0.0
10974,8.797766277843484,8.797766277843484,0.0
10975,6.862701069155119,6.862416264736183,-0.000284804418936524
10978,8.388163302363106,8.388163302363106,0.0
10979,2.8952454888082406,2.8952454888082406,0.0
10986,3.916949916461716,3.916949916461716,0.0
10987,16.40000000000002,16.76679311574872,0.366793115748699
10990,6.076300145008428,6.076856222136115,0.0005560771276869048
10996,8.808361310427737,8.802821135889356,-0.005540174538380072
10999,17.89135684839812,17.89135684839812,0.0
